time,latitude,longitude,depth,mag,place
2015-08-31 16:13:41.630000+00:00,38.3446,73.8631,127.39,4.7,"21 km NNW of Murghob, Tajikistan"
2015-09-05 20:34:13.740000+00:00,41.3331,75.694,10.0,4.4,Kyrgyzstan
2015-09-12 21:20:47.760000+00:00,39.5429,73.8758,46.72,4.3,"134 km SE of Nookat, Kyrgyzstan"
2015-09-20 16:09:16.960000+00:00,41.1368,73.482,10.0,4.5,"43 km NNE of Uzgen, Kyrgyzstan"
2015-09-21 09:05:55.590000+00:00,41.6917,77.7019,40.26,4.1,"66 km SE of Kadzhi-Say, Kyrgyzstan"
2015-09-22 17:43:10.420000+00:00,41.351,71.9922,26.36,4.3,"18 km W of Tash-Kumyr, Kyrgyzstan"
2015-09-27 23:44:40.400000+00:00,38.2777,74.5874,147.45,4.1,"55 km ENE of Murghob, Tajikistan"
2015-09-30 00:50:04.340000+00:00,39.5327,75.0729,10.0,4.4,"79 km W of Kashgar, China"
2015-09-30 07:30:32.350000+00:00,38.7303,70.6493,11.04,4.3,"40 km SE of Rasht, Tajikistan"
2015-10-06 18:05:45.110000+00:00,39.4033,73.5888,23.17,4.5,Kyrgyzstan-Tajikistan-Xinjiang border region
2015-10-16 11:43:40.300000+00:00,38.4876,73.3545,123.17,4.0,"64 km WNW of Murghob, Tajikistan"
2015-10-20 18:32:33.100000+00:00,39.6217,69.1746,20.9,4.5,"35 km SSE of Istaravshan, Tajikistan"
2015-10-26 13:02:32.740000+00:00,39.5861,73.2331,70.11,4.4,"82 km E of Kyzyl-Eshme, Kyrgyzstan"
2015-11-14 22:38:35.480000+00:00,38.3714,75.4859,141.71,4.0,"southern Xinjiang, China"
2015-11-17 17:29:36.290000+00:00,40.3762,73.2038,18.0,5.6,"38 km ESE of Osh, Kyrgyzstan"
2015-11-17 17:40:54.680000+00:00,40.4282,73.0012,52.09,4.8,"20 km ESE of Osh, Kyrgyzstan"
2015-11-17 20:03:19.740000+00:00,40.3759,73.2629,10.0,3.9,"42 km ESE of Osh, Kyrgyzstan"
2015-11-18 20:54:34.960000+00:00,39.7239,77.1563,10.0,4.0,"104 km ENE of Kashgar, China"
2015-11-19 00:00:41.110000+00:00,41.1693,78.8382,10.0,4.3,"111 km WNW of Aykol, China"
2015-11-19 05:20:06.540000+00:00,39.4007,75.6292,10.0,4.7,"31 km WSW of Kashgar, China"
2015-11-20 04:45:49.900000+00:00,40.4008,73.2169,16.0,4.5,"38 km ESE of Osh, Kyrgyzstan"
2015-11-21 00:15:43.920000+00:00,41.8168,71.3791,25.61,4.5,"47 km NW of Kerben, Kyrgyzstan"
2015-11-21 02:35:52.070000+00:00,41.814,71.4515,40.62,4.1,"43 km NW of Kerben, Kyrgyzstan"
2015-11-24 05:48:24.570000+00:00,42.0486,81.3629,10.0,4.4,"131 km NE of Aksu, China"
2015-11-24 14:45:54.390000+00:00,40.406,73.1843,10.0,4.6,"35 km ESE of Osh, Kyrgyzstan"
2015-11-27 09:13:04.860000+00:00,39.1474,72.5817,13.72,4.3,"53 km SSE of Kyzyl-Eshme, Kyrgyzstan"
2015-11-30 08:40:07.580000+00:00,39.9913,75.5499,57.21,4.4,"69 km NNW of Kashgar, China"
2015-12-01 06:13:43.360000+00:00,41.3752,73.257,40.83,5.1,"53 km NNE of Jalal-Abad, Kyrgyzstan"
2015-12-07 07:50:05.950000+00:00,38.2107,72.7797,22.0,7.2,"104 km W of Murghob, Tajikistan"
2015-12-07 07:59:09.970000+00:00,38.7467,72.8461,17.92,5.3,"103 km SSE of Kyzyl-Eshme, Kyrgyzstan"
2015-12-07 08:09:44.860000+00:00,38.4507,73.2848,10.0,5.2,"67 km WNW of Murghob, Tajikistan"
2015-12-07 08:24:11.320000+00:00,38.2325,72.7443,10.0,4.7,Tajikistan
2015-12-07 08:30:56.730000+00:00,41.7307,74.6053,21.53,5.5,"116 km SSE of Sosnovka, Kyrgyzstan"
2015-12-07 08:54:14.270000+00:00,38.8211,73.1113,10.0,4.4,"103 km NW of Murghob, Tajikistan"
2015-12-07 08:55:48.440000+00:00,38.5813,73.2693,10.0,4.7,"76 km NW of Murghob, Tajikistan"
2015-12-07 09:24:52.670000+00:00,38.4881,73.238,10.0,4.9,"72 km WNW of Murghob, Tajikistan"
2015-12-07 10:04:58.310000+00:00,38.6494,73.2011,19.87,5.4,"85 km NW of Murghob, Tajikistan"
2015-12-07 10:07:33.590000+00:00,38.5827,73.335,10.0,4.6,"71 km NW of Murghob, Tajikistan"
2015-12-07 10:34:22.220000+00:00,38.208,72.939,10.0,4.6,"90 km W of Murghob, Tajikistan"
2015-12-07 11:19:26+00:00,38.6979,73.1202,10.0,4.3,"94 km NW of Murghob, Tajikistan"
2015-12-07 11:30:34.260000+00:00,38.5179,72.9856,10.0,4.3,"94 km WNW of Murghob, Tajikistan"
2015-12-07 11:47:58.670000+00:00,38.5072,73.1342,5.99,4.6,"81 km WNW of Murghob, Tajikistan"
2015-12-07 12:15:03.590000+00:00,38.5231,73.0281,10.0,4.5,"90 km WNW of Murghob, Tajikistan"
2015-12-07 13:50:43.730000+00:00,39.1564,73.3816,10.0,4.5,"105 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2015-12-07 13:51:13.540000+00:00,39.0576,73.6527,12.33,4.5,"102 km NNW of Murghob, Tajikistan"
2015-12-07 14:27:17.430000+00:00,38.3631,72.9144,10.0,4.5,"94 km WNW of Murghob, Tajikistan"
2015-12-07 15:23:56.740000+00:00,38.5852,73.233,10.0,4.8,"78 km NW of Murghob, Tajikistan"
2015-12-07 16:27:45.520000+00:00,38.2746,72.7196,10.0,4.3,"109 km W of Murghob, Tajikistan"
2015-12-07 17:51:47.590000+00:00,38.2178,72.9733,10.0,4.6,"87 km W of Murghob, Tajikistan"
2015-12-07 18:54:33.190000+00:00,38.7498,73.2147,10.0,4.5,"91 km NW of Murghob, Tajikistan"
2015-12-07 22:01:22.870000+00:00,38.5856,72.9096,10.0,4.6,"103 km WNW of Murghob, Tajikistan"
2015-12-07 23:27:06.930000+00:00,38.7418,73.0993,10.0,4.3,"98 km NW of Murghob, Tajikistan"
2015-12-08 04:17:51.220000+00:00,38.262,73.3434,19.19,4.1,"55 km W of Murghob, Tajikistan"
2015-12-08 09:28:55.290000+00:00,38.2448,72.9329,10.0,4.6,"90 km W of Murghob, Tajikistan"
2015-12-08 10:24:24.650000+00:00,38.7568,73.2647,10.0,4.4,"89 km NW of Murghob, Tajikistan"
2015-12-08 14:08:44.270000+00:00,38.5054,72.8567,10.0,4.6,"103 km WNW of Murghob, Tajikistan"
2015-12-08 16:32:38.060000+00:00,38.3602,72.4245,10.0,4.4,"123 km NE of Khorugh, Tajikistan"
2015-12-09 19:17:38.330000+00:00,38.3722,72.8574,10.0,5.0,"99 km WNW of Murghob, Tajikistan"
2015-12-10 00:01:29.560000+00:00,38.7816,73.0963,10.0,4.4,"101 km NW of Murghob, Tajikistan"
2015-12-11 03:50:23.720000+00:00,41.7644,72.7169,32.2,4.2,"22 km WSW of Toktogul, Kyrgyzstan"
2015-12-11 10:42:31.960000+00:00,38.7195,73.1913,10.0,4.4,"91 km NW of Murghob, Tajikistan"
2015-12-11 19:21:22.160000+00:00,38.6971,73.1944,10.0,4.1,"89 km NW of Murghob, Tajikistan"
2015-12-13 04:24:31.760000+00:00,43.3342,82.4314,10.0,4.3,"67 km W of Xinyuan, China"
2015-12-13 20:09:19.650000+00:00,38.3228,73.0165,10.0,4.8,"84 km W of Murghob, Tajikistan"
2015-12-17 21:00:28.620000+00:00,38.2095,73.1855,155.17,4.0,"68 km W of Murghob, Tajikistan"
2015-12-18 14:09:42.450000+00:00,43.0601,82.9823,18.94,4.6,"46 km SSW of Xinyuan, China"
2015-12-18 21:15:45.830000+00:00,38.3124,72.3466,10.0,4.0,"114 km NE of Khorugh, Tajikistan"
2015-12-19 03:58:37.130000+00:00,38.6271,73.1275,21.11,4.4,"89 km NW of Murghob, Tajikistan"
2015-12-24 07:47:06.180000+00:00,38.0832,72.4653,10.0,4.1,"103 km NE of Khorugh, Tajikistan"
2015-12-24 19:52:59.110000+00:00,39.9293,75.803,48.51,4.0,"53 km NNW of Kashgar, China"
2015-12-27 23:05:31.720000+00:00,38.0315,72.6789,10.0,4.4,"114 km W of Murghob, Tajikistan"
2015-12-30 05:44:20.410000+00:00,38.9667,74.6956,54.75,4.4,"108 km NE of Murghob, Tajikistan"
2015-12-31 22:15:58.410000+00:00,40.8895,72.5413,48.21,4.5,"17 km SSE of Kochkor-Ata, Kyrgyzstan"
2016-01-01 03:26:08.910000+00:00,40.8745,72.6379,40.3,4.3,"18 km NNW of Qo‘rg‘ontepa, Uzbekistan"
2016-01-01 10:27:53.510000+00:00,38.8837,72.5535,10.0,4.5,"79 km SSE of Kyzyl-Eshme, Kyrgyzstan"
2016-01-03 00:20:18.060000+00:00,38.7426,73.1124,10.0,4.3,"97 km NW of Murghob, Tajikistan"
2016-01-04 10:27:07.630000+00:00,43.6353,83.0998,39.3,4.7,"26 km NNW of Xinyuan, China"
2016-01-08 23:02:16.500000+00:00,40.949,69.1443,10.0,4.3,"15 km NNW of Bo‘ka, Uzbekistan"
2016-01-12 00:38:01.100000+00:00,43.6681,84.3119,10.0,4.0,"89 km ENE of Xinyuan, China"
2016-01-13 15:53:29.190000+00:00,38.8582,68.5845,10.0,4.4,"13 km NNW of Khodzha-Maston, Tajikistan"
2016-01-13 21:18:14.460000+00:00,42.2124,84.2736,10.0,5.1,"124 km ENE of Kuqa, China"
2016-01-13 21:37:37.050000+00:00,38.7327,73.2032,13.3,5.0,"91 km NW of Murghob, Tajikistan"
2016-01-14 03:24:30.690000+00:00,41.3602,69.2464,8.08,4.0,"10 km NNE of Tashkent, Uzbekistan"
2016-01-16 23:44:58.590000+00:00,38.7971,73.1712,10.0,4.3,"98 km NW of Murghob, Tajikistan"
2016-01-20 11:08:06.880000+00:00,42.2369,84.4044,10.0,4.6,"135 km ENE of Kuqa, China"
2016-01-21 11:11:44.710000+00:00,40.6582,79.4597,10.0,4.3,"66 km WSW of Aykol, China"
2016-01-31 08:55:33.150000+00:00,39.6119,73.7488,38.13,4.5,"120 km SE of Nookat, Kyrgyzstan"
2016-02-02 07:01:00.570000+00:00,40.0345,77.686,14.26,4.7,"158 km ENE of Kashgar, China"
2016-02-02 13:27:39.510000+00:00,38.5322,73.2678,111.7,4.4,"73 km WNW of Murghob, Tajikistan"
2016-02-10 23:52:41.880000+00:00,41.0468,72.8922,42.17,4.4,"12 km E of Bazar-Korgon, Kyrgyzstan"
2016-02-11 13:10:58.150000+00:00,43.51,82.7343,18.02,4.8,"42 km WNW of Xinyuan, China"
2016-02-14 21:18:07.870000+00:00,38.5066,73.0558,69.02,4.0,"87 km WNW of Murghob, Tajikistan"
2016-02-15 23:58:18.850000+00:00,41.2634,71.9082,10.0,4.1,"17 km ENE of Yangiqo‘rg‘on, Uzbekistan"
2016-02-17 04:29:31.020000+00:00,38.4415,70.4505,10.09,4.3,"52 km NE of M?’minobod, Tajikistan"
2016-02-17 23:58:05.920000+00:00,39.0598,71.3121,45.38,4.6,"26 km SW of Karakenja, Tajikistan"
2016-02-19 22:13:04.700000+00:00,41.0311,71.671,38.89,4.2,"3 km N of Namangan, Uzbekistan"
2016-02-20 12:56:38.180000+00:00,38.0872,74.1415,183.05,4.5,"17 km ESE of Murghob, Tajikistan"
2016-02-22 13:39:10.430000+00:00,44.8152,81.3848,43.87,4.5,"94 km NNE of Huocheng, China"
2016-02-29 18:37:09.530000+00:00,43.079,80.4513,10.0,4.8,"95 km SSW of Qapqal, China"
2016-03-07 03:57:11.060000+00:00,38.3252,73.9797,122.34,4.2,"17 km N of Murghob, Tajikistan"
2016-03-08 22:41:48.670000+00:00,38.3253,75.5661,124.53,4.1,"132 km SSW of Kashgar, China"
2016-03-10 05:43:36.130000+00:00,40.0522,78.1508,10.0,4.1,"195 km WSW of Aykol, China"
2016-03-18 16:11:00.160000+00:00,38.0233,72.4114,10.0,5.6,"96 km NE of Khorugh, Tajikistan"
2016-03-24 08:37:36.470000+00:00,38.9584,70.7476,10.0,4.9,"33 km ESE of Rasht, Tajikistan"
2016-04-04 11:05:36.960000+00:00,39.2092,73.4487,58.04,4.2,"108 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-04-05 12:12:06.190000+00:00,39.1142,67.1004,24.21,5.0,Uzbekistan-Tajikistan border region
2016-04-09 16:19:33.390000+00:00,39.4784,73.3895,46.95,4.7,"96 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-04-16 02:39:32.280000+00:00,40.997,70.9877,38.46,4.8,"17 km NW of Pop, Uzbekistan"
2016-04-26 09:33:58.680000+00:00,39.6698,75.2934,44.05,4.3,"63 km WNW of Kashgar, China"
2016-04-29 04:36:36.290000+00:00,39.674,74.125,10.0,4.7,"southern Xinjiang, China"
2016-04-30 23:20:43.150000+00:00,38.1366,74.6378,133.28,4.3,"58 km E of Murghob, Tajikistan"
2016-05-03 20:27:03.290000+00:00,40.4222,77.7364,34.79,4.1,"182 km NE of Kashgar, China"
2016-05-04 00:34:12.630000+00:00,38.6034,73.8565,104.13,4.4,"49 km NNW of Murghob, Tajikistan"
2016-05-04 09:51:49.780000+00:00,38.1877,74.1795,165.73,4.3,"18 km E of Murghob, Tajikistan"
2016-05-15 16:59:10.790000+00:00,39.7951,75.3554,10.0,4.5,"65 km WNW of Kashgar, China"
2016-05-15 17:02:26.740000+00:00,39.7699,75.6205,10.0,4.6,"45 km NW of Kashgar, China"
2016-05-17 00:24:31.480000+00:00,39.6181,75.6198,10.0,4.1,"35 km WNW of Kashgar, China"
2016-05-26 00:30:13.020000+00:00,41.1279,72.4029,35.4,4.3,"12 km NW of Kochkor-Ata, Kyrgyzstan"
2016-05-28 19:10:36.150000+00:00,41.1097,68.1214,10.6,4.6,"20 km SE of Chardara, Kazakhstan"
2016-06-02 19:17:09.210000+00:00,40.54,71.5417,27.05,4.3,"12 km NNE of Hamza, Uzbekistan"
2016-06-04 01:12:44.010000+00:00,38.575,72.0258,10.0,4.1,"85 km SSE of Karakenja, Tajikistan"
2016-06-16 06:49:39.750000+00:00,38.9135,70.5527,10.0,4.3,"20 km SE of Rasht, Tajikistan"
2016-06-19 03:05:09.520000+00:00,42.0598,81.3372,10.0,4.4,"131 km NE of Aksu, China"
2016-06-22 13:22:24.170000+00:00,38.3415,75.5163,130.43,4.7,"131 km SSW of Kashgar, China"
2016-06-25 10:33:37.080000+00:00,39.4753,73.684,10.0,4.1,"121 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 01:02:50.650000+00:00,38.7001,73.3176,10.0,4.1,"81 km NW of Murghob, Tajikistan"
2016-06-26 11:17:11.280000+00:00,39.4793,73.3388,13.0,6.4,"92 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 11:25:13.460000+00:00,39.4021,73.2075,10.0,4.9,"82 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 11:28:27.990000+00:00,39.4074,73.5245,10.0,4.9,"109 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 11:30:22.160000+00:00,39.4451,73.6218,10.0,4.9,"116 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 11:32:46.110000+00:00,39.4381,73.7349,10.0,4.8,"126 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 11:35:28.100000+00:00,39.6441,73.562,10.0,4.6,"106 km SE of Nookat, Kyrgyzstan"
2016-06-26 11:40:48.870000+00:00,39.3387,73.613,10.0,4.6,"118 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 11:43:15.250000+00:00,39.299,73.4515,10.0,4.5,"105 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 11:46:08.050000+00:00,39.2913,73.4902,10.0,4.5,"109 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 11:56:51.320000+00:00,39.3673,73.3647,10.0,4.2,"96 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 12:03:23.200000+00:00,39.4727,73.8062,10.0,4.5,"132 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 12:08:12.310000+00:00,39.4159,73.9782,10.0,4.2,"138 km N of Murghob, Tajikistan"
2016-06-26 12:16:11.600000+00:00,39.2509,73.5036,10.0,4.3,"111 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 12:21:58.340000+00:00,39.425,73.3826,10.0,4.3,"96 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 12:30:36.780000+00:00,39.5921,73.2301,10.0,4.4,"82 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 12:50:05.150000+00:00,39.4051,73.6014,10.0,4.4,"115 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 13:18:27.920000+00:00,39.5331,73.2627,10.0,4.4,"85 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 13:46:20.790000+00:00,39.5103,73.454,10.0,4.3,"101 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 14:16:00.170000+00:00,39.4635,73.4408,10.0,4.3,"101 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 14:21:36.830000+00:00,39.643,73.367,10.0,4.1,"94 km SE of Nookat, Kyrgyzstan"
2016-06-26 14:40:22.150000+00:00,39.5976,73.4219,10.0,4.3,"98 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 14:43:27.860000+00:00,39.2996,73.8362,10.0,4.3,"125 km N of Murghob, Tajikistan"
2016-06-26 14:58:16.600000+00:00,39.454,73.5017,10.0,4.4,"106 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 15:06:29.530000+00:00,39.3053,73.7919,10.0,4.1,"126 km N of Murghob, Tajikistan"
2016-06-26 15:48:12.340000+00:00,39.5119,73.7082,10.0,4.4,"123 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 16:02:01.240000+00:00,39.5267,73.5456,10.0,4.4,"109 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 16:09:18.150000+00:00,39.5087,73.6454,10.0,4.3,"118 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 16:19:01.910000+00:00,39.451,73.7393,10.0,4.2,"126 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 18:51:12.650000+00:00,39.4425,73.3019,10.0,4.4,"89 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 20:00:36.780000+00:00,39.5109,73.4509,10.0,4.3,"101 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 21:16:44.630000+00:00,39.6393,73.3867,10.0,4.3,"95 km SE of Nookat, Kyrgyzstan"
2016-06-26 23:12:05.460000+00:00,39.4817,73.1259,10.0,4.1,"74 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-26 23:37:48.040000+00:00,39.4764,73.5807,10.0,4.3,"113 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 00:37:52.230000+00:00,39.4688,73.2474,10.0,4.3,"84 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 02:32:07.880000+00:00,39.3888,73.5866,10.0,4.4,"114 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 02:55:02.360000+00:00,39.5189,73.3143,10.0,4.3,"89 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 05:08:23.080000+00:00,39.4426,73.4941,21.61,4.3,"106 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 05:45:24+00:00,39.5074,73.4823,10.0,4.4,"104 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 06:25:37.740000+00:00,39.4202,73.298,9.62,4.6,"89 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 07:34:13.270000+00:00,39.4567,73.6269,10.0,4.5,"117 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 12:38:15.800000+00:00,39.403,73.5453,10.0,4.5,"111 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 12:59:15.590000+00:00,39.4256,73.4529,10.0,4.4,"102 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 13:28:36.530000+00:00,39.6123,73.4037,10.0,4.3,"97 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 14:44:09.010000+00:00,39.633,73.7798,10.0,4.2,"121 km SE of Nookat, Kyrgyzstan"
2016-06-27 14:53:20.220000+00:00,39.4934,73.0547,10.0,4.2,"67 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 15:53:12.230000+00:00,39.4592,73.6412,10.0,4.3,"118 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 16:33:18.780000+00:00,39.5213,73.2819,10.0,4.0,"86 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 19:28:49.490000+00:00,39.4606,73.5842,10.0,5.3,"113 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 19:29:32.890000+00:00,39.4026,73.7164,10.0,4.9,"125 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-27 21:54:39.010000+00:00,39.4237,73.5626,10.0,4.4,"112 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-28 08:38:19.540000+00:00,39.4678,73.2877,10.0,4.2,"88 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-28 09:07:16.140000+00:00,39.3754,73.5926,10.0,4.5,"115 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-28 12:43:16.550000+00:00,39.487,73.387,17.77,4.8,"96 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-28 15:09:54+00:00,39.3883,73.7692,10.0,4.4,"130 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-28 15:55:36.560000+00:00,38.5111,68.1522,27.15,4.3,"6 km W of Tursunzoda, Tajikistan"
2016-06-28 21:38:04.390000+00:00,39.4745,73.341,13.59,5.5,"92 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-28 22:57:52.240000+00:00,39.4725,73.3906,10.0,4.4,"96 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-29 08:08:14.350000+00:00,39.4279,73.3766,10.0,5.1,"96 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-29 09:40:22.400000+00:00,39.4983,73.5917,10.0,4.2,"113 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-29 11:23:52.180000+00:00,39.5221,73.4857,10.0,4.4,"104 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-06-30 07:09:43.430000+00:00,38.3665,72.9552,21.9,4.5,"91 km WNW of Murghob, Tajikistan"
2016-07-01 04:19:48.510000+00:00,39.4589,73.3502,10.0,4.3,"93 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-01 10:57:49.870000+00:00,39.3642,73.4765,10.0,4.3,"106 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2016-07-01 11:01:14.270000+00:00,39.4009,73.8065,15.66,4.3,"133 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-01 14:58:54.750000+00:00,38.8808,70.5594,10.0,5.0,"22 km SE of Rasht, Tajikistan"
2016-07-03 15:56:44.790000+00:00,39.4712,73.4743,10.0,4.4,"103 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-04 02:24:20.490000+00:00,39.4168,73.4673,10.0,4.7,"104 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-04 21:02:40.910000+00:00,39.5987,73.066,22.22,4.3,"68 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-05 02:52:49.510000+00:00,39.473,73.4987,10.0,4.2,"106 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-05 12:16:02.330000+00:00,39.4251,73.2126,10.0,4.5,"82 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-05 15:52:03.300000+00:00,38.2465,73.7141,149.1,4.3,"23 km WNW of Murghob, Tajikistan"
2016-07-05 21:00:21.820000+00:00,39.4658,73.5218,10.0,4.4,"108 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-08 12:10:25.850000+00:00,38.0322,72.7913,10.0,4.5,"104 km W of Murghob, Tajikistan"
2016-07-09 16:37:01.070000+00:00,39.8921,78.1312,22.58,4.7,"180 km NNE of Shache, China"
2016-07-12 21:38:19.370000+00:00,42.0955,83.2773,10.0,4.3,"50 km NE of Kuqa, China"
2016-07-14 06:53:29.840000+00:00,39.4563,73.4252,10.0,4.6,"99 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-18 00:12:50.760000+00:00,41.5472,79.0619,10.0,4.2,"109 km WNW of Aksu, China"
2016-07-18 02:12:08.550000+00:00,38.3314,73.0274,123.19,4.3,"84 km WNW of Murghob, Tajikistan"
2016-07-18 03:06:50+00:00,39.4817,71.8046,10.0,4.5,"35 km WSW of Daroot-Korgon, Kyrgyzstan"
2016-07-19 12:32:55.920000+00:00,41.5549,79.0058,10.0,5.1,"112 km SSE of Ak-Suu, Kyrgyzstan"
2016-07-20 12:55:25.660000+00:00,39.4054,73.4028,10.0,4.5,"98 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-21 05:29:20.940000+00:00,39.4789,73.5391,15.55,4.9,"109 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-22 23:33:36.230000+00:00,39.4835,73.3064,10.0,4.3,"89 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-25 09:04:31.480000+00:00,40.7848,78.3437,10.0,4.7,"152 km W of Aykol, China"
2016-07-26 21:51:46.500000+00:00,38.3311,75.5518,124.31,4.4,"132 km SSW of Kashgar, China"
2016-07-27 04:19:57.640000+00:00,39.4224,73.2913,28.01,4.0,"89 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-27 23:27:44.850000+00:00,39.4543,73.3421,10.0,4.6,"92 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-07-28 22:51:11.280000+00:00,38.1605,72.8734,154.07,4.4,"95 km W of Murghob, Tajikistan"
2016-08-01 08:00:14.980000+00:00,41.7061,72.9395,42.46,4.5,"18 km S of Toktogul, Kyrgyzstan"
2016-08-01 13:26:35.400000+00:00,39.9457,78.0176,52.35,4.4,"181 km ENE of Kashgar, China"
2016-08-02 23:06:18.820000+00:00,39.462,73.323,45.57,4.3,"91 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-08-04 21:34:41.080000+00:00,38.7843,72.3745,45.44,4.5,"86 km S of Daroot-Korgon, Kyrgyzstan"
2016-08-04 21:36:45.750000+00:00,38.6991,72.3503,51.46,4.4,"93 km SE of Karakenja, Tajikistan"
2016-08-04 21:54:59.910000+00:00,38.7359,72.7329,24.36,4.4,"100 km SSE of Kyzyl-Eshme, Kyrgyzstan"
2016-08-04 23:42:17.190000+00:00,38.8748,72.3742,38.35,4.7,"76 km S of Daroot-Korgon, Kyrgyzstan"
2016-08-05 04:34:05.900000+00:00,39.4629,73.5259,10.0,4.4,"108 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-08-06 17:00:38.350000+00:00,38.771,70.6816,11.83,4.5,"39 km SE of Rasht, Tajikistan"
2016-08-08 11:50:29.390000+00:00,39.9451,67.5467,16.23,4.6,"31 km NE of Bulung’ur Shahri, Uzbekistan"
2016-08-09 13:06:41.860000+00:00,39.5593,73.5442,10.0,4.5,"109 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-08-10 12:44:03.090000+00:00,39.516,73.5442,10.0,4.3,"109 km E of Kyzyl-Eshme, Kyrgyzstan"
2016-08-12 02:07:03.120000+00:00,39.3594,73.5121,10.0,4.5,"109 km ESE of Kyzyl-Eshme, Kyrgyzstan"
